Time,Distance (m),Angle (rad)
148.78,0.5249324440956116,2.345257591456175
148.98,0.5302287936210632,2.4677710477262735
149.18,0.5322374105453491,2.3977633584290743
149.381,0.5337119102478027,2.415265280753374
149.58,0.5346000790596008,2.345257591456175
149.781,0.5230862498283386,2.345257591456175
149.98,0.5291788578033447,2.3977633584290743
150.18,0.529883861541748,2.3977633584290743
150.38,0.5368683934211731,2.345257591456175
150.58,0.5345921516418457,2.432767203077674
150.78,0.5268069505691528,2.415265280753374
150.98,0.5312241911888123,2.3977633584290743
151.18,0.5375899076461792,2.3627595137804747
151.38,0.5336589813232422,2.432767203077674
151.581,0.5310224890708923,2.3977633584290743
151.78,0.5320619344711304,2.3977633584290743
151.98,0.5157281160354614,2.3977633584290743
152.18,0.5251290202140808,2.345257591456175
